section,title,url,text
General,Change Your Email Address on File,https://help.macrofactorapp.com/en/articles/361-change-your-email-address-on-file,"1. Go to **More** > General > **Account**.
2. Under **Security,** next to **Email**, tap **Edit**.
3. Enter your new email address, then tap **Change Email**.
4. You will receive a verification email at the new address. Open it and follow the instructions to confirm the change.

## Read next:

Now that you understand how to change your email address on file, you might enjoy one of these articles next:

[Manage Your Subscription](https://help.macrofactorapp.com/en/articles/360-manage-your-subscription)

[Change Your Password](https://help.macrofactorapp.com/en/articles/362-change-your-password)

[How to Sign Out of the App](https://help.macrofactorapp.com/en/articles/364-how-to-sign-out-of-the-app)"
General,Change Your Password,https://help.macrofactorapp.com/en/articles/362-change-your-password,"1. Go to **More** > General > **Account**.
2. Under **Security**, next to **Password**, tap **Reset**.
3. A message and button will pop up at the bottom of your screen.
4. Tap **Reset Password**. An email will be sent to the email attached to your subscription with instructions and a link to update your password.

## Read next:

Now that you understand how to change your password, you might enjoy one of these articles next:

[Manage Your Subscription](https://help.macrofactorapp.com/en/articles/360-manage-your-subscription)

[Change Your Email Address on File](https://help.macrofactorapp.com/en/articles/361-change-your-email-address-on-file)

[How to Sign Out of the App](https://help.macrofactorapp.com/en/articles/364-how-to-sign-out-of-the-app)"
General,How to Get a Refund,https://help.macrofactorapp.com/en/articles/363-how-to-get-a-refund,"All of our payments are handled via the Apple App Store and the Google Play Store. The process varies depending on your platform.

### For the Apple App Store:

We are unable to cancel/manage subscriptions or issue refunds from our side. The trials, subscriptions, and payment processing are all securely handled by Apple. This is true of all apps that exclusively use Apple's payment system.

To request a refund, you will need to use [Apple's support portal](https://getsupport.apple.com/).  
  
From there, tap **iPhone**, then **Subscriptions and purchases**, then **Request a refund**.

In general, Apple processes refunds within 60 days of payment, unless there are issues with the transaction.

### For the Google Play Store:

If you contact the Google Play Store directly, they will process a refund so long as it’s within 48 hours of the purchase.

We are also able to offer refunds from our end. Contact us in the app by going to **More** > Community & Support > **Support** > **Talk with MF Support**, or shoot us an email at [support@macrofactorapp.com](mailto:support@macrofactorapp.com), and we can handle it for you.

Because our trials, subscriptions, and payments are handled directly by Google Play, it may take some time between when we issue the refund and when Google Play processes the refund, but you should receive a confirmation email from Google Play shortly after the refund is processed.

## Read next:

Now that you understand how to get a refund, you might enjoy one of these articles next:

[Manage Your Subscription](https://help.macrofactorapp.com/en/articles/360-manage-your-subscription)

[Export Your Data](https://help.macrofactorapp.com/en/articles/356-export-your-data)

[How to Permanently Delete Your Account and Data](https://help.macrofactorapp.com/en/articles/371-how-to-permanently-delete-your-account-and-data)"
General,How to Sign Out of the App,https://help.macrofactorapp.com/en/articles/364-how-to-sign-out-of-the-app,"1. Go to **More** > **Account**.
2. Tap **Log out**.

## Read next:

Now that you understand how to sign out of the app, you might enjoy one of these articles next:

[Manage Your Subscription](https://help.macrofactorapp.com/en/articles/360-manage-your-subscription)

[Export Your Data](https://help.macrofactorapp.com/en/articles/356-export-your-data)

[How to Permanently Delete Your Account and Data](https://help.macrofactorapp.com/en/articles/371-how-to-permanently-delete-your-account-and-data)"
General,How to Permanently Delete Your Account and Data,https://help.macrofactorapp.com/en/articles/371-how-to-permanently-delete-your-account-and-data,"You can permanently delete your account and all associated data at any time. This deletion is instant and cannot be undone. After signing in to the app, you can delete your account and data whether or not you have an active subscription.

You also have options for removing data without deleting your account. Deletion can be done in one of two ways:

### **Granular delete**

Delete specific data types without removing your account. Granular delete lets you permanently remove individual categories of data.

### **Bulk delete**

Bulk delete lets you remove multiple categories of data at once while keeping your account active. This action cannot be undone.

**If your subscription is active**

1. Go to the **More** tab.
2. Under **Data Management**, tap **Account & Data Deletion**.
3. Toggle to **Delete Your MacroFactor Account and All Associated Data.**
4. Tap **Delete Data** at the bottom of your screen to delete your account.

**If your subscription is inactive**

1. Tap the three-dot icon in the top-right corner of the screen.
2. Tap **Delete Account & Data**.

**Important:** Deleting your account does not cancel your subscription. To cancel or manage your subscription, you must do so through your phone’s app store.

## Read next:

Now that you understand how to permanently delete your account and data, you might enjoy one of these articles next:

[Manage Your Subscription](https://help.macrofactorapp.com/en/articles/360-manage-your-subscription)

[Export Your Data](https://help.macrofactorapp.com/en/articles/356-export-your-data)

[How to Sign Out of the App](https://help.macrofactorapp.com/en/articles/364-how-to-sign-out-of-the-app)"
General,Managing Shortcuts (Workouts),https://help.macrofactorapp.com/en/articles/365-managing-shortcuts-workouts,"Shortcuts let you get to the parts of the app you use most without digging through menus. To get there, you have two options.

**Option 1**

1. Tap the **+** icon in the center of the bottom navigation to open **Shortcuts**.
2. To the right of **Shortcuts**, tap the **settings icon** to open shortcut settings.

**Option 2**

1. Go to the **More** tab.
2. Under **Feature Settings**, tap **Shortcuts**.
3. From the settings screen, you can control how shortcuts are displayed.

**Available workout shortcuts**

* **Weight:** Quickly log a weigh-in.
* **Metrics:** Add body-fat percentage or body measurements.
* **Photos:** Add progress photos.
* **History:** Jump to your workout history.
* **New program:** Start building a new training program.
* **New workout:** Create a one-off workout.

Tap **Add or Remove Shortcuts** to toggle which shortcuts appear.

### Ordering shortcuts

With **Order** selected, drag the handle on the right to change the order shortcuts appear in the app. The first item will show at the top.

### Color options

With **Color** selected, you can assign a color to each shortcut. Colors are optional and only affect how shortcuts look, not how they function.

### Resetting changes

Tap **Reset** **to App Defaults** to restore the original shortcut order and colors.

## Read next:

Now that you’ve learned how to manage shortcuts, you might enjoy one of these articles next:

[Getting to Know Your Workouts Dashboard](https://help.macrofactorapp.com/en/articles/275-getting-to-know-your-workouts-dashboard)

[Featured Settings Overview](https://help.macrofactorapp.com/en/articles/352-feature-setting-overview)

[How to Customize Your Dashboard](https://help.macrofactorapp.com/en/articles/283-how-to-customize-your-dashboard)"
General,Troubleshoot Internet Connectivity (Workouts),https://help.macrofactorapp.com/en/articles/366-troubleshoot-internet-connectivity-workouts,"MacroFactor Workouts is not an offline-first application, and does not have a true offline mode. However, MacroFactor Workouts does have a limited offline mode that prevents faults and interruptions that could occur when connectivity is limited or temporarily unavailable.

When launching the app, depending on the state of the limited offline mode’s cache, MacroFactor Workouts sometimes needs to access the internet to load your account and validate your subscription. If the app takes an unusually long time to launch, it’s likely due to an internet-related issue. An irregular amount of time to launch would be:

* Indefinite loading
* Loading for more than 5 seconds on the first launch
* Loading for more than 2 seconds on repeat launches

Please note that your ability to browse the internet or view one app can be, but is not always, distinct from your ability to view another app.

To remediate this issue, try the following steps (in order of likelihood):

1. If you are at home, turn off your phone’s Wi-Fi to force your device to temporarily use Cellular data. Then close the app on your phone and reopen it; if it loads much faster, consider restarting your home Wi-Fi router.

2. If you are out and about, it’s possible that this was only an unfortunately timed intermittent connection issue that you won’t encounter again. Try waiting a few moments, or moving to a new location, and re-launching the app.

3. If you use a software or hardware ad-blocking solution that interacts with DNS, try adding [revenuecat.com](http://revenuecat.com) to your whitelist. This is the service provider we use to make your subscription portable across platforms; it is not used for any tracking. MacroFactor Workouts doesn’t use any ad networks or tracking solutions, and doesn’t even have the capability to serve ads.

## Read next:

Now that you understand how to troubleshoot internet connectivity, you might enjoy one of these articles next:

[**Integrations**](https://help.macrofactorapp.com/en/articles/354-integrations)[**IntegrationsForce Data SyncingManage Your Subscription**](https://help.macrofactorapp.com/en/articles/355-force-data-syncing)[**Manage Your Subscription**](https://help.macrofactorapp.com/en/articles/360-manage-your-subscription)"
General,How MacroFactor Subscriptions and Bundles Work (Workouts),https://help.macrofactorapp.com/en/articles/394-how-macrofactor-subscriptions-and-bundles-work-workouts,"MacroFactor Workouts and MacroFactor Nutrition can each be subscribed to individually, or together as a bundled plan.

If you want to subscribe to **one app only** (either MacroFactor Nutrition or MacroFactor Workouts), the pricing options are:

* $11.99/month
* $47.99/half year
* $71.99/year

All prices listed on this page are in USD. Prices may vary based on your location’s exchange rate and tax requirements.

If you want access to **both apps**, you can subscribe to the **MacroFactor bundle**, which includes full access to both MacroFactor Nutrition and MacroFactor Workouts.

## **Option #1: Legacy MacroFactor Nutrition subscribers**

If you had an active MacroFactor Nutrition subscription before January 1, 2026 and continue to maintain your subscription, **you’ll receive free access to MacroFactor Workouts** through January 12, 2027.

After the promotional period, you will still be able to get an annual subscription for an MF bundle. Your bundled plan will be $89.99/year for access to both apps. This is a massive value: Upgrading to the bundle is only an additional $18/year (or $1.50/month) than subscribing to the yearly plan for just one app.

### **How to redeem your access:**

Step 1: Make sure you have a MacroFactor account. Check the email you used to sign in by going to More > Account > Profile > Email.  
Step 2: Download MacroFactor Workouts in the [App Store](https://apps.apple.com/us/app/macrofactor-workouts-tracker/id6737156524) or [Google Play](https://play.google.com/store/apps/details?id=com.sbs.train).  
Step 3: Sign in with the same account you use for MacroFactor (nutrition).

If you’re eligible for promotional access, you will not be asked to pay. If you see a paywall, log out and back in using the same email and authentication method.

## **Option #2: If you’re a new MacroFactor user**

If you started using MacroFactor on or after January 1, 2026, you can subscribe to the MacroFactor bundle for $89.99/year.

The bundle includes full access to both MacroFactor Nutrition and MacroFactor Workouts.

### **If you started with MacroFactor Nutrition**

How to subscribe to the bundle:

Step 1: Open the app and go to More > Subscription.  
Step 2: Select the Bundle option and tap Subscribe.  
**Note: Make sure both apps are downloaded and sign in using the same account credentials**.

### **If you started with MacroFactor Workouts**

How to subscribe to the bundle:

Step 1: Open the app and go to More > Subscription.  
Step 2: Select the Bundle option and tap Subscribe.  
**Note: Make sure both apps are downloaded and sign in using the same account credentials**.

## **Read next:**

Now that you understand how MacroFactor subscriptions and bundles work, you might enjoy one of these articles next:

[Manage Your Subscription](https://help.macrofactorapp.com/en/articles/71-manage-your-subscription)

[Change your Subscription Length](https://help.macrofactorapp.com/en/articles/54-change-your-subscription-length)

[Change Your Email Address on File](https://help.macrofactorapp.com/en/articles/60-change-your-email-address-on-file)"
General,GrapheneOS (Workouts),https://help.macrofactorapp.com/en/articles/401-grapheneos-workouts,"We don’t officially support GrapheneOS, which means that we aren’t testing every release of our apps on a variety of GrapheneOS devices and OS versions like we do for Android and iOS.   
  
We do have a single GrapheneOS test device, and are able to verify as needed that our apps work with this operating system. We can’t guarantee it will continue to work, as we can’t predict what the future of this operating system that less than 1% of our users have on their devices looks like. But, until this article says otherwise, our understanding is that **GrapheneOS works**, and we’ve had to take considerable steps to make that the case.

It’s quite simple, if you’ve installed GrapheneOS as per the official installation guide, and then you downloaded MacroFactor or MacroFactor Workouts using the sandboxed Google Play Store which is automatically included after installing Google Play services from the GrapheneOS App Store, our apps should run normally.  
  
When MacroFactor or MacroFactor Workouts launches you should get a notification that the app used the Play Integrity API (with a configuration that support GrapheneOS), do not choose to block usage attempts on the dialog tied to that notification.  
  
As per the GrapheneOS documentation: “The Play Store app is also the most secure way to install and update apps from the Play Store.” This absolutely true, and you’re taking unnecessary risks if you’re trying to do it any other way. The documentation also points out that you can instance the Google Play services installation into an extra profile designed only for apps that need Google Play services to function should you choose to do so."
General,What Information Does MacroFactor Workouts Use to Generate My Program?,https://help.macrofactorapp.com/en/articles/370-what-information-does-macrofactor-workouts-use-to-generate-my-program,"When you use the [Smart Generation](https://help.macrofactorapp.com/en/articles/285-create-a-new-program-via-smart-generation) in MacroFactor Workouts, the app builds your plan using the information you provide during setup.

The program generator uses:

* Your primary training goal, such as strength or hypertrophy.
* Your training experience, which helps guide appropriate starting volumes and intensity ranges.
* Your training schedule, including how many days per week you train and how long each session is.
* Your available equipment, based on your selected gym profile.
* [Exercise exclusions](https://help.macrofactorapp.com/en/articles/337-how-to-prevent-exercises-from-being-suggested), to avoid movements you do not want to perform.
* Program structure choices, such as splits and areas of emphasis.

Using these inputs, MacroFactor Workouts generates a complete program that includes exercise selection and set and rep targets that fit your setup. After you start training, your logged sets are used to improve recommendations over time.

## Read next:

Now that you’ve learned how MacroFactor Workouts generates your program, you might enjoy one of these articles next:

[**Create a Program via Smart Generation**](https://help.macrofactorapp.com/en/articles/285-create-a-new-program-via-smart-generation) [**What is RIR?**](https://help.macrofactorapp.com/en/articles/385-what-is-rir-and-how-should-i-use-it-during-training)[**Understanding and Using Smart Progressions**](https://help.macrofactorapp.com/en/articles/305-understanding-and-using-smart-progressions)"
General,Can I Use the App if I Already Have a Program I Like?,https://help.macrofactorapp.com/en/articles/367-can-i-use-the-app-if-i-already-have-a-program-i-like,"Yes, you can use MacroFactor Workouts even if you already have a program.

Depending on the format of your program, you have two options:

**Option 1: Import a program**

Read details on importing a program [here](https://help.macrofactorapp.com/en/articles/287-how-to-import-a-workout-or-program). 

**Option 2: Use the Build from Scratch feature**You can manually build your own program in the app by selecting your exercises, sets, reps, and cycles using the [Build from Scratch](https://help.macrofactorapp.com/en/articles/286-create-a-new-program-via-build-from-scratch) option during program creation. Once you start logging workouts, MacroFactor Workouts can still provide [progression guidance](https://help.macrofactorapp.com/en/articles/305-understanding-and-using-smart-progressions) and track your training data over time.

This lets you keep the program structure you like while using the app to log workouts, monitor progress, and adjust loads based on your performance.

## Read next:

Now that you’ve learned to use MacroFactor Workouts with an existing program, you might enjoy one of these articles next:

[Create a New Program via Build From Scratch](https://help.macrofactorapp.com/en/articles/286-create-a-new-program-via-build-from-scratch)  
[How to Import a Workout or Program](https://help.macrofactorapp.com/en/articles/287-how-to-import-a-workout-or-program)  
[Add or Remove Exercises From a Program](https://help.macrofactorapp.com/en/articles/292-add-or-remove-exercises-from-a-program)"
General,Do I Need Access to a Full Gym to Use MacroFactor Workouts?,https://help.macrofactorapp.com/en/articles/368-do-i-need-access-to-a-full-gym-to-use-macrofactor-workouts,"No, you do not need access to a full gym to use MacroFactor Workouts.

During setup, you select the equipment you have access to by choosing (or creating) a gym profile. MacroFactor Workouts then uses that information to build programs and recommend exercises that fit your available equipment.

You can use the app with a home gym, limited equipment, or a commercial gym. If your equipment access changes, [you can switch gym profiles or update your profiles](https://help.macrofactorapp.com/en/articles/300-set-up-your-gym-profiles) to show the additions or changes over time. 

## Read next:

Now that you’ve learned about equipment requirements, you might enjoy one of these articles next:  
  
[Set Up Your Gym Profiles](https://help.macrofactorapp.com/en/articles/300-set-up-your-gym-profiles)  
[Create a New Program via Smart Generation](https://help.macrofactorapp.com/en/articles/285-create-a-new-program-via-smart-generation)  
[Swap Exercises](https://help.macrofactorapp.com/en/articles/299-swap-exercises)"
General,How Often Does My Program Update?,https://help.macrofactorapp.com/en/articles/369-how-often-does-my-program-update,"Once a program is created, it stays the same unless you choose to edit or create a new one. This includes exercise selection, weekly layout, and sets and reps. Your program and overall structure will not change automatically. However, as you log workouts, MacroFactor Workouts *uses your training data to update recommendations*, such as suggested weights or reps. These updates occur as soon as you finish a workout (for example, when you complete Workout A this week, your targets for Workout A next will will be updated).

Changes to exercise selection or the overall structure of the program itself only occur if you manually adjust the program or create a new one altogether.

## Read next:

Now that you’ve learned about program updates, you might enjoy one of these articles next:

[Understanding and Using Smart Progressions](https://help.macrofactorapp.com/en/articles/305-understanding-and-using-smart-progressions)  
[Edit or Delete a Workout](https://help.macrofactorapp.com/en/articles/318-edit-or-delete-a-workout)  
[How to Prevent Exercises From Being Suggested](https://help.macrofactorapp.com/en/articles/337-how-to-prevent-exercises-from-being-suggested)"
General,Will Smart Progression Work with Altered or Customized Programs?,https://help.macrofactorapp.com/en/articles/387-will-smart-progression-work-with-altered-or-customized-programs,"Yes. [Smart Progression](https://help.macrofactorapp.com/en/articles/305-understanding-and-using-smart-progressions) works with **smart-generated programs, altered smart-generated programs, and customized programs**.

Smart Progression is based on what you log during your training sessions, not on how the program was created or organized.

If you edit a smart-generated program by changing exercises, [adjusting sets](https://help.macrofactorapp.com/en/articles/295-change-sets-for-exercises-in-a-program) or [reps](https://help.macrofactorapp.com/en/articles/294-change-minimum-and-maximum-reps-for-exercises-in-a-program), or [modifying RIR](https://help.macrofactorapp.com/en/articles/293-setting-rir-for-exercises-in-a-program) targets, Smart Progression will adapt to the new structure.

## A few things to keep in mind

* Smart Progression does not change your program’s exercises. Once a program is created, whether generated or custom-built, the exercises remain the same.
* If you change sets, reps, or RIR targets, future recommendations will reflect those changes.
* Smart Progression is not the same as periodization. Smart Progression adjusts recommendations based on what you log, but it does not change your program structure. If you want your sets, reps, or RIR to change week to week, you need to enable periodization in a customized program. Smart-generated programs apply periodization automatically.

## Read next:

Now that you know how Smart Progression works with customized programs, you might enjoy one of these articles next:

[Understanding and using smart progressions](https://help.macrofactorapp.com/en/articles/305-understanding-and-using-smart-progressions)

[How often the app update my program?](https://help.macrofactorapp.com/en/articles/369-how-often-does-my-program-update)

[Can I change sets or reps in a smart-generated program?](https://help.macrofactorapp.com/en/articles/374-can-i-change-sets-or-reps-in-a-smart-generated-program)"
General,What Does Progressive Overload Mean in MacroFactor Workouts?,https://help.macrofactorapp.com/en/articles/372-what-does-progressive-overload-mean-in-macrofactor-workouts,"Progressive overload means gradually increasing the demands placed on your muscles over time so your training continues to drive adaptation.

In MacroFactor Workouts, this usually shows up as small changes to recommendations, such as increases in weight, reps, or both, based on how you perform your logged sets. If your performance supports it, the app may recommend progressing. If not, it may recommend holding steady or reducing load.

The goal is to apply enough challenge to keep you progressing while avoiding jumps that are too aggressive or difficult to sustain.

Progressive overload on a program using autoprogression typically takes one of two forms:

1. For sets performed to failure (i.e., with a target of 0 reps in reserve), your training loads will progress if your performance in the set exceeds your prior performances. For example, if you completed 10 reps with 150lb last week and 11 reps with 150lb this week, this increase in performance will tell the app that your load or rep targets should increase.
2. For sets not performed to failure (i.e., with a target of at least 1 rep in reserve), you’ll be assigned a target rep range and an RIR target. For example, your target may be 150lb for 7-9 reps with 2RIR. Your expected maximum performance is the middle value of in this rep range, plus your RIR target (in this example, that means the app predicts that if you did a set to failure with 150lb, you could complete 8+2=10 reps). If your performance in this set exceeds those expectations, that will tell the app your load or rep targets should increase. For example, if you complete 9 (or more) reps with 2RIR, that would be indicative of progress. However, the app will still recognize and account for progress even if you deviate from your recommended RIR (for example, if you log 8+ reps with 3RIR, 10+ reps with 1RIR, or 11+ reps with 0 RIR, any of those performances would suggest that your load or rep targets should increase).

## Read next:

Now that you’ve learned about progressive overload, you might enjoy one of these articles next:

[Understanding and Using Smart Progression](https://help.macrofactorapp.com/en/articles/305-understanding-and-using-smart-progressions)  
[Changing RIR During and Active Workout](https://help.macrofactorapp.com/en/articles/314-changing-rir-during-an-active-workout)  
[What Information Does MacroFactor Workouts Use to Generate My Programs?](https://help.macrofactorapp.com/en/articles/370-what-information-does-macrofactor-workouts-use-to-generate-my-program)"
General,Why Does the App Sometimes Recommend Lowering Weight or Reps?,https://help.macrofactorapp.com/en/articles/373-why-does-the-app-sometimes-recommend-lowering-weight-or-reps,"MacroFactor Workouts bases its recommendations on: 

* The weight and reps you log
* The RIR target you use
* How your logged performance compares to expectations
* Your accumulated logging history for that exercise

That information helps estimate how challenging the set was relative to what was expected. If a set is logged as harder than intended, future recommendations *may* be adjusted downward to better match your current needs.

For example, if your program calls for sets of eight reps at a given weight and you only complete six reps, the app may recommend slightly less weight next time. Or, if it calls for 8 reps with 2RIR, but you only had 1RIR remaining after completing all 8 reps, your recommended load may decrease slightly.

Just keep in mind that progression recommendations are never punitive – our goal is always to optimally align your training recommendations to your current needs and abilities.

You can read more about smart progressions [here](https://help.macrofactorapp.com/en/articles/305-understanding-and-using-smart-progressions).

## Read next:

Now that you’ve learned why recommendations change, you might enjoy one of these articles next:

[Changing RIR During an Active Workout](https://help.macrofactorapp.com/en/articles/314-changing-rir-during-an-active-workout)  
[Understanding and Using Smart Progression](https://help.macrofactorapp.com/en/articles/305-understanding-and-using-smart-progressions)  
[Remove or Add Smart Warm-Ups](https://help.macrofactorapp.com/en/articles/311-remove-or-add-smart-warm-ups)"
General,Can I Change Sets or Reps in a Smart-Generated Program?,https://help.macrofactorapp.com/en/articles/374-can-i-change-sets-or-reps-in-a-smart-generated-program,"Yes, you can change sets or reps in the smart-generated program.

If you adjust sets, reps, or rep ranges, the program will continue using your updated structure. As you log workouts, MacroFactor Workouts bases future recommendations on what you actually perform, not on the original defaults. 

And what’s great is this lets you customize the program to better fit your preferences while still using the app to help with progression over time.

## Read next:

Now that you’ve learned about customizing smart-generated programs, you might enjoy one of these articles next:

[Edit or Delete a Workout](https://help.macrofactorapp.com/en/articles/318-edit-or-delete-a-workout)  
[Add or Remove Exercises From a Program](https://help.macrofactorapp.com/en/articles/292-add-or-remove-exercises-from-a-program)  
[Change Sets for Exercises in a Program](https://help.macrofactorapp.com/en/articles/295-change-sets-for-exercises-in-a-program)"
General,"How Can I Customize Periodization (RIR, Reps, and Sets) for the Exercises in My Program?",https://help.macrofactorapp.com/en/articles/389-how-can-i-customize-periodization-rir-reps-and-sets-for-the-exercises-in-my-program,"You can [periodize](https://help.macrofactorapp.com/en/articles/388-how-to-enable-periodization-for-custom-programs) RIR, rep ranges, and sets for any exercise in your program, whether the program was created using Smart Generation, built from scratch, or modified by [adding](https://help.macrofactorapp.com/en/articles/292-add-or-remove-exercises-from-a-program) or [swapping exercises](https://help.macrofactorapp.com/en/articles/312-swap-exercises).

Once an exercise is part of your program, its targets can be adjusted across cycles.

You can open any exercise within a workout to adjust:

* Number of sets
* Rep minimums and maximums
* RIR targets

These targets can be set for a single cycle, multiple different cycles, or the entire program.

## Adding or fixing targets for swapped exercises in a generated program

Let’s say you used MacroFactor Workouts to generate a program, but then added or swapped an exercise. You may notice that the new exercise does not have auto-populated sets, reps, or RIR targets like the rest of your generated program.

This does not mean the exercise cannot be periodized, you just have to make a few manual adjustments because you’ve now customized the program.

To add targets:

1. Go to the **Workout** tab.
2. Select the program you want to edit.
3. Navigate to the exercise you want to add targets to.
4. Select inside the cycle box.

   ![](https://staticfiles.gleap.io/gattachments/88j9acJ5SXB2eKwQYIMi5uQ6E4l4AQlqdoth3WIr6F0UFriOiB3ibaX79lEasezl6SnKnhlX9mj.png)
5. Adjust the sets, reps, and RIR as desired.

   ![](https://staticfiles.gleap.io/gattachments/swZFs2Ne8AdOoABLIRp6ZWGZDqbXTs2clTpDhYcqXeCX1ZDUcIxUpgfFbOE1VMqlGINCu9Fcnsn.png)
6. Tap **Save** or **Save to All Weeks.**

![](https://staticfiles.gleap.io/gattachments/kM96IrX2rtBFrCXfUHs6R6Ed57lubTMqg8604C0Bm5QOBI7ecpNMiJWuBJfW5sVxV7aQ5YXq0U8.png)

## Adding or fixing targets for exercises in a custom program

If you haven’t yet, I highly recommend reading [this detailed post on building a program from scratch](https://help.macrofactorapp.com/en/articles/286-create-a-new-program-via-build-from-scratch). It goes into more detail about targets and set types.

1. Go to the **Workout** tab.
2. Select the program you want to edit.

   ![](https://staticfiles.gleap.io/gattachments/CpNDGJuQmzmYQ860RclLCeypHgr3UDNNMeO594m9T3Y4dVP8I91Fd5CJypogJ3JG4pjtXq7MdPQ.png)
3. Navigate to the exercise you want to add targets to.
4. Select inside the cycle box.

   ![](https://staticfiles.gleap.io/gattachments/i8dBuG96Kpz71niABOSGnygjTzSBQAAc8SwvO3gUTJ7rLha33v30oQfzOfjhw83Vaaj7fJaLAQM.png)
5. Adjust the sets, reps, and RIR as desired. This is also where you can [change set types](https://help.macrofactorapp.com/en/articles/317-logging-different-types-of-sets), like adding myo reps, failure sets, or drop sets.

   ![](https://staticfiles.gleap.io/gattachments/fI7lwd9AyyZfmd6PyhW0bCXVulzJBdOVCNa3O8kZTOxBYhcoV8uokFTASthXq5eBcYWBo1A32TR.png)
6. Tap **Save** (see below for explanations of the available save options).

![](https://staticfiles.gleap.io/gattachments/pouZy6CJROcghVB0Iyy3mZUtrfyr9ZqAzF1qLzQCTGt8shXWsPveABfD2I9cyt1Z7ePTWQLQBbZ.png)

To enable periodization so targets populate across all weeks:

1. Tap the settings icon in the top-right corner.

   ![](https://staticfiles.gleap.io/gattachments/AClSYYPrj1Ty5TX77M4GLPgmmTxnP21zmfNEyR5IydvU4Tn0aQlzAklHSlTLVBUDCijvYt9eAGN.png)
2. Toggle **Periodization** on.

Once enabled, you will see cycles auto-fill for exercises.

![](https://staticfiles.gleap.io/gattachments/rgbAvUfxQ8OHeTWRTcM4sRgcOu9hrHPfZlwYfx42Lb2WR0aSqBUi5fzXBUNeSwsPPwE0FhUWAMs.png)

You can also save all targets, reps, and RIRs for other exercises (see below for an explanation of target save options).

![](https://staticfiles.gleap.io/gattachments/qc8AMVYzFkTNwLupesQCz2i41WEUnkQjKBvlb8nbEU38fFO3ej4qOB3FlFqWH7ep2zpUwYe70tf.png)

## Changing targets for a specific week

Now, let’s say that in **week 3**, you want to change things up.

You can do that without changing the rest of the program:

1. Go to the **Workout** tab.
2. Select the program you want to edit.
3. Navigate to the exercise you want to adjust.
4. Scroll through the cycle weeks and select the cycle box of the week you want to modify (for example, week 3).

   ![](https://staticfiles.gleap.io/gattachments/2msU6G3YMUasb9CKMQyC6ggOsVbqgeSQtIg7cI0S8hTI00jJIsLBZfZ1l5RvP7JFbdD7JlcdJ0h.png)
5. Edit the targets for that cycle.

   ![](https://staticfiles.gleap.io/gattachments/g8pt5jqBmqvbXJhuuBZFtIliNp3e34vLsI8oZRDOsI4v9NZrgv0s8DnKOFMHZJnVYfQCQmnNCHq.png)
6. If you save the changes for that cycle only, you’ll see them affect only that cycle.

   ![](https://staticfiles.gleap.io/gattachments/XWxaX45kfWmfHoydXRuvTZBywjwb5AHsfvmzk5VHgpjUUvTmrFMtBKvkkBv7VVHtzbBzqDZW8qm.png)

You can also apply those changes to **all exercises for that day**. This works well if you want to test a specific training approach, such as increasing effort or using a single week, without affecting the rest of your cycles.

![](https://staticfiles.gleap.io/gattachments/zl1IXDnZmoYULSPWgsfrA7bHOc2R1BMjt3G7w7HqBSspbkKvNaF2jrrIUB3avn9zJMp3vuJOKu9.png)

### Adding Deloads

As with the generated program, you can also specify deloads in your program. Just tap the settings icon in the top-right corner.

![](https://staticfiles.gleap.io/gattachments/lbheshyGbhDr6GU4ajzHeaID4saGdHqJaAJZuRBD4H3lnPiOWZna3Kdq4V7Wzp4p26aTBxJAtVN.png)

And select if you want to deload at the beginning or end of your cycle.

![](https://staticfiles.gleap.io/gattachments/NNeZestCtqEIMz36MLYXsDKg85RJOinUsZZS1W68ORlmbYrmm71S68xJcsGgwAnsJ0WN6KHyCcS.png)

Utilizing all of this, you can get into the weeds of your training program regarding specifics and customizations.

## Understanding target save options

When you edit an exercise’s targets, you can choose how broadly those changes apply:

* **Current cycle only:** Applies the changes to that one cycle (week).
* **All cycles for that exercise:** Sets consistent targets for that movement across the entire program.
* **All exercises for the day**: Saves for all exercises in that current cycle, but none before or after.
* **All exercises and all cycles:** Applies the same sets, reps, and RIR to every exercise in the program. This option updates all exercises and cannot be undone, so use it carefully.

## **Read next:**

Now that you know how to customize exercise targets, you might enjoy one of these articles next:

[Setting RIR for exercises in a program](https://help.macrofactorapp.com/en/articles/293-setting-rir-for-exercises-in-a-program)  
 [Change minimum and maximum reps for exercises in a program](https://help.macrofactorapp.com/en/articles/294-change-minimum-and-maximum-reps-for-exercises-in-a-program)  
  
[Change sets for exercises in a program](https://help.macrofactorapp.com/en/articles/295-change-sets-for-exercises-in-a-program)"
